DATA,ITSA4,BBDC4,USIM5,BRFS3,BVMF3,CMIG4,GGBR4,BBAS3,ITUB4,PETR4,VALE5,ABEV3
10/03/2014 10:00,"8,25","27,42388202","8,84","43,6","10,23","12,91","13,81","19,37721454","30,75184661","12,47806763","25,59175299","16,60428324"
10/03/2014 10:05,"8,26","27,38392008","8,87","43,55","10,22","12,94","13,8","19,38705069","30,78182891","12,44048309","25,65966135","16,59435838"
10/03/2014 10:10,"8,26","27,42388202","8,92","43,55","10,24","12,96","13,82","19,44606759","30,78182891","12,54384058","25,65966135","16,60428324"
10/03/2014 10:15,"8,28","27,42388202","8,9","43,59","10,24","12,99","13,81","19,51492063","30,88176991","12,54384058","25,81488048","16,58443353"
10/03/2014 10:20,"8,25","27,40390105","8,91","43,56","10,24","12,94","13,74","19,49524834","30,73185841","12,51565217","25,71786853","16,55465896"
10/03/2014 10:25,"8,25","27,40390105","8,9","43,63","10,22","12,94","13,75","19,48541219","30,75184661","12,50625604","25,63055777","16,60428324"
10/03/2014 10:30,"8,18","27,17411989","8,83","43,62","10,2","12,85","13,67","19,48541219","30,4520236","12,42169082","25,49474104","16,58443353"
10/03/2014 10:35,"8,16","26,98430067","8,74","43,55","10,17","12,82","13,6","19,41655914","30,26213569","12,3371256","25,42683267","16,50503468"
10/03/2014 10:40,"8,19","27,06422455","8,81","43,58","10,17","12,77","13,66","19,41655914","30,4520236","12,32772947","25,62085657","16,51495954"
10/03/2014 10:45,"8,21","27,15413892","8,85","43,62","10,22","12,77","13,67","19,45590374","30,5119882","12,32772947","25,67906375","16,53480925"
10/03/2014 10:50,"8,2","27,04424358","8,85","43,66","10,23","12,79","13,66","19,43623144","30,4320354","12,3089372","25,63055777","16,55465896"
10/03/2014 10:55,"8,18","27,04424358","8,82","43,6","10,21","12,78","13,62","19,46573989","30,4020531","12,25256039","25,54324701","16,53480925"
10/03/2014 11:00,"8,17","26,9643197","8,78","43,58","10,21","12,75","13,56","19,43623144","30,3520826","12,21497585","25,52384462","16,51495954"
10/03/2014 11:05,"8,16","26,88439581","8,7","43,55","10,15","12,78","13,51","19,42639529","30,31210619","12,20557971","25,46563745","16,49510983"
10/03/2014 11:10,"8,13","26,86441484","8,64","43,51","10,12","12,76","13,42","19,41655914","30,22215929","12,15859903","25,42683267","16,49510983"
10/03/2014 11:15,"8,14","26,83444339","8,59","43,51","10,09","12,77","13,41","19,39688684","30,23215339","12,16799517","25,47533865","16,48518497"
10/03/2014 11:20,"8,13","26,83444339","8,58","43,51","10,11","12,83","13,37","19,40672299","30,20217109","12,18678744","25,47533865","16,43556069"
10/03/2014 11:25,"8,12","26,80447193","8,6","43,5","10,09","12,82","13,38","19,29852535","30,12221829","12,15859903","25,49474104","16,4554104"
10/03/2014 11:30,"8,11","26,73453853","8,6","43,54","10,09","12,79","13,42","19,2493446","30,04226549","12,1492029","25,46563745","16,46533526"
10/03/2014 11:35,"8,11","26,83444339","8,59","43,5","10,11","12,83","13,43","19,2493446","30,10223009","12,1492029","25,47533865","16,43556069"
10/03/2014 11:40,"8,13","26,85442436","8,62","43,55","10,11","12,86","13,44","19,25918075","30,18218289","12,16799517","25,49474104","16,46533526"
10/03/2014 11:45,"8,15","26,91436727","8,63","43,55","10,11","12,83","13,48","19,34770609","30,23215339","12,15859903","25,5626494","16,50503468"
10/03/2014 11:50,"8,13","26,87440533","8,63","43,52","10,1","12,78","13,53","19,33786994","30,22215929","12,15859903","25,55294821","16,47526012"
10/03/2014 11:55,"8,13","26,85442436","8,64","43,55","10,1","12,85","13,5","19,32803379","30,21216519","12,1773913","25,52384462","16,47526012"
10/03/2014 12:00,"8,16","26,85442436","8,63","43,66","10,1","12,87","13,52","19,2886892","30,23215339","12,1773913","25,51414343","16,4554104"
10/03/2014 12:05,"8,17","26,8943863","8,63","43,59","10,11","12,84","13,5","19,33786994","30,26213569","12,18678744","25,50444223","16,4554104"
10/03/2014 12:10,"8,16","26,85442436","8,63","43,61","10,12","12,85","13,53","19,2886892","30,22215929","12,22437198","25,54324701","16,48518497"
10/03/2014 12:15,"8,15","26,88439581","8,61","43,69","10,13","12,83","13,5","19,2886892","30,21216519","12,22437198","25,53354582","16,48518497"
10/03/2014 12:20,"8,18","26,90437678","8,62","43,68","10,14","12,82","13,53","19,35754224","30,26213569","12,25256039","25,54324701","16,46533526"
10/03/2014 12:25,"8,18","26,97431018","8,62","43,66","10,14","12,81","13,64","19,44606759","30,30211209","12,26195652","25,58205179","16,43556069"
10/03/2014 12:30,"8,16","26,94433873","8,66","43,65","10,14","12,81","13,65","19,42639529","30,26213569","12,22437198","25,55294821","16,42563584"
10/03/2014 12:35,"8,15","26,9643197","8,62","43,56","10,11","12,8","13,62","19,44606759","30,23215339","12,23376812","25,52384462","16,44548555"
10/03/2014 12:40,"8,15","26,94433873","8,63","43,63","10,13","12,81","13,61","19,45590374","30,23215339","12,23376812","25,53354582","16,41571098"
10/03/2014 12:45,"8,13","26,94433873","8,62","43,65","10,14","12,79","13,56","19,40672299","30,23215339","12,23376812","25,48503984","16,37601156"
10/03/2014 12:50,"8,12","26,92435775","8,6","43,65","10,14","12,78","13,53","19,40672299","30,22215929","12,21497585","25,44623506","16,37601156"
10/03/2014 12:55,"8,14","26,97431018","8,61","43,64","10,15","12,73","13,56","19,41655914","30,25214159","12,25256039","25,47533865","16,39586127"
10/03/2014 13:00,"8,14","26,97431018","8,61","43,64","10,15","12,72","13,59","19,40672299","30,25214159","12,23376812","25,45593625","16,38593642"
10/03/2014 13:05,"8,14","26,98430067","8,6","43,6","10,14","12,71","13,63","19,48541219","30,27212979","12,24316425","25,41713147","16,38593642"
10/03/2014 13:10,"8,16","27,03425309","8,61","43,62","10,14","12,76","13,62","19,51492063","30,32210029","12,24316425","25,42683267","16,40578613"
10/03/2014 13:15,"8,16","27,04424358","8,6","43,66","10,14","12,77","13,62","19,66246288","30,30211209","12,24316425","25,48503984","16,39586127"
10/03/2014 13:20,"8,16","27,03425309","8,62","43,65","10,14","12,75","13,67","19,64279058","30,30211209","12,27135266","25,45593625","16,40578613"
10/03/2014 13:25,"8,17","27,02426261","8,61","43,67","10,15","12,8","13,7","19,68213518","30,31210619","12,26195652","25,44623506","16,38593642"
10/03/2014 13:30,"8,16","27,01427212","8,64","43,65","10,14","12,8","13,7","19,64279058","30,30211209","12,26195652","25,45593625","16,37601156"
10/03/2014 13:35,"8,15","26,9643197","8,61","43,65","10,13","12,82","13,7","19,61328213","30,24214749","12,24316425","25,3686255","16,37601156"
10/03/2014 13:40,"8,15","26,97431018","8,6","43,65","10,13","12,82","13,68","19,60344598","30,25214159","12,21497585","25,38802789","16,39586127"
10/03/2014 13:45,"8,15","26,95432921","8,59","43,66","10,08","12,8","13,64","19,62311828","30,24214749","12,1773913","25,32011952","16,38593642"
10/03/2014 13:50,"8,15","26,9643197","8,58","43,65","10,1","12,78","13,61","19,61328213","30,24214749","12,16799517","25,32982072","16,36608671"
10/03/2014 13:55,"8,17","26,99429115","8,59","43,71","10,11","12,79","13,61","19,68213518","30,30211209","12,19618357","25,39772908","16,39586127"
10/03/2014 14:00,"8,15","26,98430067","8,61","43,66","10,13","12,81","13,63","19,67229903","30,29211799","12,19618357","25,42683267","16,42563584"
10/03/2014 14:05,"8,15","26,97431018","8,61","43,69","10,15","12,79","13,6","19,66246288","30,26213569","12,1773913","25,37832669","16,38593642"
10/03/2014 14:10,"8,15","26,94433873","8,6","43,67","10,11","12,8","13,6","19,63295443","30,28212389","12,1773913","25,3589243","16,40578613"
10/03/2014 14:15,"8,14","26,94433873","8,59","43,69","10,1","12,78","13,57","19,64279058","30,29211799","12,16799517","25,33952191","16,42563584"
10/03/2014 14:20,"8,15","26,97431018","8,59","43,66","10,12","12,8","13,59","19,65262673","30,3420885","12,19618357","25,3589243","16,43556069"
10/03/2014 14:25,"8,16","26,99429115","8,6","43,66","10,12","12,79","13,58","19,65262673","30,32210029","12,19618357","25,34922311","16,39586127"
10/03/2014 14:30,"8,14","26,91436727","8,56","43,7","10,07","12,79","13,52","19,62311828","30,25214159","12,15859903","25,32011952","16,37601156"
10/03/2014 14:35,"8,13","26,90437678","8,58","43,67","10,04","12,78","13,5","19,56410138","30,25214159","12,15859903","25,30071713","16,37601156"
10/03/2014 14:40,"8,13","26,92435775","8,59","43,67","10,05","12,79","13,53","19,57393753","30,23215339","12,16799517","25,30071713","16,40578613"
10/03/2014 14:45,"8,12","26,92435775","8,61","43,65","10,05","12,78","13,53","19,56410138","30,25214159","12,15859903","25,32011952","16,39586127"
10/03/2014 14:50,"8,14","26,95432921","8,63","43,63","10,05","12,8","13,54","19,57393753","30,29211799","12,1773913","25,32982072","16,37601156"
10/03/2014 14:55,"8,12","26,94433873","8,63","43,65","10,07","12,78","13,53","19,53459293","30,25214159","12,18678744","25,32982072","16,35616185"
10/03/2014 15:00,"8,12","26,92435775","8,64","43,65","10,06","12,78","13,52","19,53459293","30,25214159","12,19618357","25,33952191","16,35616185"
10/03/2014 15:05,"8,1","26,8943863","8,62","43,66","10,04","12,75","13,51","19,49524834","30,20217109","12,1773913","25,31041833","16,35616185"
10/03/2014 15:10,"8,11","26,88439581","8,61","43,67","10,03","12,75","13,5","19,48541219","30,22215929","12,1773913","25,32011952","16,35616185"
10/03/2014 15:15,"8,11","26,87440533","8,61","43,66","10,01","12,71","13,52","19,43623144","30,26213569","12,18678744","25,32982072","16,32638728"
10/03/2014 15:20,"8,12","26,90437678","8,64","43,65","10,02","12,73","13,51","19,45590374","30,29211799","12,24316425","25,3686255","16,34623699"
10/03/2014 15:25,"8,13","26,95432921","8,64","43,68","10,03","12,77","13,5","19,49524834","30,29211799","12,21497585","25,3589243","16,40578613"
10/03/2014 15:30,"8,13","26,94433873","8,65","43,69","9,99","12,79","13,53","19,47557604","30,30211209","12,1773913","25,33952191","16,36608671"
10/03/2014 15:35,"8,14","27,00428164","8,65","43,65",10,"12,79","13,6","19,51492063","30,3520826","12,1773913","25,42683267","16,40578613"
10/03/2014 15:40,"8,14","27,01427212","8,65","43,69",10,"12,8","13,6","19,53459293","30,3520826","12,18678744","25,47533865","16,42563584"
10/03/2014 15:45,"8,16","27,07421503","8,65","43,7","10,05","12,83","13,65","19,55426523","30,4020531","12,19618357","25,55294821","16,42563584"
10/03/2014 15:50,"8,15","27,04424358","8,67","43,66","10,05","12,78","13,65","19,59360983","30,3820649","12,1773913","25,53354582","16,41571098"
10/03/2014 15:55,"8,13","27,00428164","8,66","43,64","10,04","12,76","13,6","19,57393753","30,3320944","12,16799517","25,50444223","16,40578613"
10/03/2014 16:00,"8,16","26,99429115","8,68","43,63","10,08","12,75","13,61","19,56410138","30,392059","12,18678744","25,51414343","16,40578613"
10/03/2014 16:05,"8,18","26,98430067","8,68","43,63","10,08","12,76","13,58","19,57393753","30,392059","12,18678744","25,5626494","16,40578613"
10/03/2014 16:10,"8,18","26,98430067","8,65","43,64","10,07","12,71","13,58","19,54442908","30,4120472","12,16799517","25,47533865","16,42563584"
10/03/2014 16:15,"8,19","26,94433873","8,7","43,65","10,08","12,7","13,58","19,52475678","30,392059","12,16799517","25,47533865","16,43556069"
10/03/2014 16:20,"8,18","26,94433873","8,68","43,63","10,05","12,66","13,62","19,49524834","30,3820649","12,13980676","25,48503984","16,41571098"
10/03/2014 16:25,"8,19","26,9643197","8,7","43,66","10,05","12,63","13,67","19,50508449","30,4520236","12,16799517","25,52384462","16,46533526"
10/03/2014 16:30,"8,2","26,98430067","8,69","43,73","10,04","12,61","13,66","19,45590374","30,4020531","12,15859903","25,55294821","16,46533526"
10/03/2014 16:35,"8,21","27,01427212","8,71","43,72","10,05","12,66","13,7","19,47557604","30,4820059","12,18678744","25,64025896","16,4554104"
10/03/2014 16:40,"8,22","27,07421503","8,69","43,73","10,03","12,66","13,73","19,51492063","30,4820059","12,18678744","25,65966135","16,4554104"
10/03/2014 16:45,"8,2","26,98430067","8,68","43,75","10,04","12,68","13,71","19,46573989","30,4720118","12,23376812","25,64025896","16,4554104"
10/03/2014 16:50,"8,25","26,95432921","8,72","43,88","10,05","12,78","13,65","19,37721454","30,5319764","12,22437198","25,58205179","16,56458382"
11/03/2014 10:00,"8,29","27,34395814","8,88","44,01","10,14","12,9","13,92","19,76082437","30,74185251","12,31833333","25,90219124","16,59435838"
11/03/2014 10:05,"8,33","27,42388202","8,88","44,22","10,12","12,95","13,98","19,75098822","30,90175811","12,28074879","25,91189243","16,70353179"
11/03/2014 10:10,"8,34","27,40390105","8,9","44,16","10,12","12,98","14,01","19,75098822","30,94173451","12,26195652","25,92159363","16,70353179"
11/03/2014 10:15,"8,32","27,28401522","8,89","44,06","10,11","12,97","13,93","19,71164363","30,92174631","12,25256039","25,90219124","16,65390751"
11/03/2014 10:20,"8,31","27,15413892","8,88","43,96","10,1","12,97","13,82","19,70180748","30,85178761","12,28074879","25,88278884","16,67375723"
11/03/2014 10:25,"8,31","27,21408183","8,88","44,08","10,1",13,"13,86","19,69197133","30,86178171","12,28074879","25,86338645","16,71345665"
11/03/2014 10:30,"8,32","27,1641294","8,89","43,95","10,09",13,"13,88","19,70180748","30,89176401","12,29014493","25,74697211","16,69360694"
11/03/2014 10:35,"8,33","27,21408183","8,89","43,94","10,09",13,"13,78","19,68213518","30,91175221","12,31833333","25,68876494","16,67375723"
11/03/2014 10:40,"8,31","27,094196","8,81","43,9","10,04","13,01","13,72","19,67229903","30,82180531","12,29014493","25,67906375","16,57450867"
11/03/2014 10:45,"8,31","27,12416746","8,82","43,87","10,04","12,96","13,71","19,63295443","30,80181711","12,29954106","25,69846614","16,60428324"
11/03/2014 10:50,"8,3","27,08420552","8,83","43,87",10,"12,92","13,7","19,65262673","30,81181121","12,29014493","25,66936255","16,56458382"
11/03/2014 10:55,"8,31","27,13415794","8,83","43,91","10,03","12,92","13,7","19,64279058","30,82180531","12,29954106","25,71786853","16,60428324"
11/03/2014 11:00,"8,3","27,07421503","8,78","43,86","10,02","12,92","13,73","19,64279058","30,76184071","12,29954106","25,68876494","16,57450867"
11/03/2014 11:05,"8,32","27,06422455","8,81","43,85","9,99","12,91","13,71","19,64279058","30,82180531","12,3089372","25,64025896","16,59435838"
11/03/2014 11:10,"8,3","27,12416746","8,81","43,86","9,98","12,94","13,7","19,59360983","30,76184071","12,29954106","25,61115538","16,58443353"
11/03/2014 11:15,"8,3","27,094196","8,8","43,89","9,98","12,93","13,7","19,55426523","30,73185841","12,29014493","25,61115538","16,58443353"
11/03/2014 11:20,"8,29","27,08420552","8,79","43,91","9,97","12,93","13,71","19,50508449","30,75184661","12,29954106","25,61115538","16,56458382"
11/03/2014 11:25,"8,28","27,05423406","8,77","43,93","9,96","12,93","13,7","19,48541219","30,6219233","12,28074879","25,59175299","16,58443353"
11/03/2014 11:30,"8,28","26,99429115","8,76","43,9","9,96","12,92","13,7","19,50508449","30,6119292","12,24316425","25,52384462","16,57450867"
11/03/2014 11:35,"8,31","27,03425309","8,76","44,04","9,95","12,91","13,7","19,48541219","30,71187021","12,25256039","25,53354582","16,58443353"
11/03/2014 11:40,"8,31","27,02426261","8,74","43,96","9,93","12,91","13,76","19,56410138","30,74185251","12,21497585","25,50444223","16,57450867"
11/03/2014 11:45,"8,36","27,13415794","8,8","44,1","9,97","12,93","13,82","19,55426523","30,92174631","12,27135266","25,5626494","16,62413295"
11/03/2014 11:50,"8,38","27,20409134","8,85","44,21","9,99","12,95","13,86","19,55426523","31,01169322","12,29954106","25,61115538","16,69360694"
11/03/2014 11:55,"8,36","27,17411989","8,87","44,23","9,99","12,95","13,84","19,55426523","30,90175811","12,27135266","25,64025896","16,67375723"
11/03/2014 12:00,"8,37","27,19410086","8,84","44,18",10,"12,95","13,83","19,55426523","30,90175811","12,25256039","25,61115538","16,66383237"
11/03/2014 12:05,"8,36","27,1641294","8,82","44,1","9,97","12,94","13,83","19,56410138","30,87177581","12,24316425","25,54324701","16,65390751"
11/03/2014 12:10,"8,37","27,17411989","8,82","44,12","9,94","12,92","13,82","19,56410138","30,90175811","12,23376812","25,48503984","16,62413295"
11/03/2014 12:15,"8,37","27,20409134","8,85","44,16","9,94","12,94","13,83","19,55426523","30,96172271","12,25256039","25,59175299","16,62413295"
11/03/2014 12:20,"8,37","27,20409134","8,86","44,05","9,95","12,93","13,83","19,53459293","30,96172271","12,26195652","25,64996016","16,62413295"
11/03/2014 12:25,"8,38","27,20409134","8,85","44,15","9,97","12,94","13,8","19,53459293","30,95172861","12,26195652","25,64996016","16,6340578"
11/03/2014 12:30,"8,38","27,20409134","8,83","44,13","9,97","12,95","13,78","19,53459293","30,94173451","12,25256039","25,62085657","16,64398266"
11/03/2014 12:35,"8,37","27,21408183","8,83","44,13","9,97","12,95","13,75","19,50508449","30,92174631","12,26195652","25,59175299","16,62413295"
11/03/2014 12:40,"8,35","27,11417697","8,82","44,11","9,96","12,93","13,73","19,49524834","30,87177581","12,27135266","25,55294821","16,6340578"
11/03/2014 12:45,"8,35","27,15413892","8,86","44,07","9,96","12,9","13,72","19,49524834","30,83179941","12,29014493","25,53354582","16,62413295"
11/03/2014 12:50,"8,36","27,18411037","8,85","44,09","9,97","12,93","13,71","19,49524834","30,83179941","12,28074879","25,52384462","16,66383237"
11/03/2014 12:55,"8,36","27,18411037","8,87","43,99","9,95","12,94","13,72","19,48541219","30,83179941","12,27135266","25,54324701","16,62413295"
11/03/2014 13:00,"8,33","27,10418649","8,86","43,93","9,94","12,95","13,7","19,42639529","30,71187021","12,23376812","25,50444223","16,60428324"
11/03/2014 13:05,"8,3","27,04424358","8,83","43,9","9,87","12,92","13,62","19,42639529","30,67189381","12,18678744","25,42683267","16,48518497"
11/03/2014 13:10,"8,32","27,06422455","8,83","43,92","9,89","12,89","13,6","19,39688684","30,72186431","12,19618357","25,39772908","16,48518497"
11/03/2014 13:15,"8,32","27,04424358","8,82","43,86","9,86","12,9","13,58","19,44606759","30,79182301","12,18678744","25,33952191","16,52488439"
11/03/2014 13:20,"8,35","27,12416746","8,84","43,95","9,84","12,93","13,63","19,43623144","30,87177581","12,24316425","25,42683267","16,60428324"
11/03/2014 13:25,"8,34","27,07421503","8,82","43,91","9,85","12,93","13,63","19,43623144","30,82180531","12,20557971","25,39772908","16,60428324"
11/03/2014 13:30,"8,35","27,094196","8,85","43,89","9,87","12,93","13,64","19,41655914","30,86178171","12,21497585","25,37832669","16,64398266"
11/03/2014 13:35,"8,34","27,094196","8,84","43,85","9,86","12,93","13,64","19,41655914","30,81181121","12,18678744","25,3589243","16,56458382"
11/03/2014 13:40,"8,35","27,11417697","8,83","43,91","9,89","12,92","13,65","19,46573989","30,88176991","12,22437198","25,38802789","16,64398266"
11/03/2014 13:45,"8,36","27,17411989","8,86","43,98","9,93","12,95","13,74","19,51492063","30,91175221","12,25256039","25,3686255","16,65390751"
11/03/2014 13:50,"8,37","27,19410086","8,85","44,04","9,94","12,94","13,71","19,48541219","30,98171091","12,28074879","25,38802789","16,64398266"
11/03/2014 13:55,"8,36","27,14414843","8,83","43,96","9,88","12,94","13,67","19,40672299","30,95172861","12,24316425","25,33952191","16,65390751"
11/03/2014 14:00,"8,35","27,14414843","8,84","43,97","9,85","12,93","13,68","19,43623144","30,89176401","12,22437198","25,30071713","16,65390751"
11/03/2014 14:05,"8,34","27,11417697","8,82","43,91","9,82","12,92","13,69","19,45590374","30,84179351","12,22437198","25,26191235","16,61420809"
11/03/2014 14:10,"8,32","27,094196","8,83","43,87","9,82","12,91","13,69","19,44606759","30,81181121","12,20557971","25,21340637","16,60428324"
11/03/2014 14:15,"8,34","27,11417697","8,82","43,9","9,79","12,92","13,68","19,43623144","30,86178171","12,20557971","25,30071713","16,60428324"
11/03/2014 14:20,"8,33","27,08420552","8,77","43,87","9,81","12,94","13,69","19,42639529","30,87177581","12,22437198","25,28131474","16,60428324"
11/03/2014 14:25,"8,31","27,00428164","8,75","43,85","9,8","12,91","13,67","19,45590374","30,79182301","12,22437198","25,27161355","16,5447341"
11/03/2014 14:30,"8,33","27,07421503","8,75","43,86","9,79","12,85","13,72","19,45590374","30,80181711","12,23376812","25,28131474","16,60428324"
11/03/2014 14:35,"8,33","27,10418649","8,76","43,86","9,82","12,9","13,74","19,41655914","30,86178171","12,24316425","25,31041833","16,59435838"
11/03/2014 14:40,"8,31","27,02426261","8,75","43,8","9,78","12,87","13,68","19,42639529","30,81181121","12,23376812","25,28131474","16,58443353"
11/03/2014 14:45,"8,34","27,10418649","8,78","43,83","9,85","12,89","13,73","19,44606759","30,87177581","12,26195652","25,33952191","16,61420809"
11/03/2014 14:50,"8,34","27,07421503","8,77","43,79","9,85","12,88","13,73","19,44606759","30,87177581","12,25256039","25,3589243","16,62413295"
11/03/2014 14:55,"8,33","27,10418649","8,74","43,8","9,85","12,9","13,7","19,34770609","30,85178761","12,24316425","25,30071713","16,55465896"
11/03/2014 15:00,"8,3","26,97431018","8,69","43,75","9,83","12,87","13,66","19,29852535","30,73185841","12,20557971","25,25221116","16,44548555"
11/03/2014 15:05,"8,27","26,90437678","8,66","43,7","9,8","12,87","13,63","19,2886892","30,68188791","12,19618357","25,24250996","16,43556069"
11/03/2014 15:10,"8,25","26,86441484","8,69","43,66","9,8","12,86","13,64","19,2493446","30,68188791","12,1773913","25,32011952","16,42563584"
11/03/2014 15:15,"8,26","26,8943863","8,68","43,65","9,8","12,88","13,61","19,23950845","30,69188201","12,18678744","25,32011952","16,39586127"
11/03/2014 15:20,"8,26","26,87440533","8,68","43,63","9,8","12,87","13,59","19,2690169","30,6519056","12,22437198","25,32011952","16,39586127"
11/03/2014 15:25,"8,25","26,88439581","8,69","43,6","9,85","12,9","13,62","19,21983615","30,66189971","12,22437198","25,33952191","16,47526012"
11/03/2014 15:30,"8,24","26,87440533","8,7","43,53","9,84","12,9","13,6","19,1903277","30,6419115","12,22437198","25,37832669","16,4554104"
11/03/2014 15:35,"8,24","26,83444339","8,7","43,54","9,81","12,88","13,6","19,21983615","30,6419115","12,19618357","25,3686255","16,4554104"
11/03/2014 15:40,"8,24","26,84443387","8,7","43,55","9,81","12,88","13,61","19,23950845","30,6419115","12,20557971","25,3589243","16,4554104"
11/03/2014 15:45,"8,25","26,97431018","8,72","43,68","9,81","12,87","13,66","19,21983615","30,70187611","12,24316425","25,39772908","16,48518497"
11/03/2014 15:50,"8,24","26,9643197","8,7","43,65","9,81","12,88","13,63","19,2296723","30,67189381","12,21497585","25,3686255","16,48518497"
11/03/2014 15:55,"8,26","26,94433873","8,71","43,66","9,82","12,9","13,63","19,20016385","30,68188791","12,23376812","25,40743028","16,50503468"
11/03/2014 16:00,"8,26","26,94433873","8,7","43,66","9,81","12,86","13,63","19,16081925","30,6519056","12,21497585","25,3589243","16,44548555"
11/03/2014 16:05,"8,25","26,95432921","8,7","43,67","9,81","12,86","13,64","19,1509831","30,66189971","12,21497585","25,3686255","16,44548555"
11/03/2014 16:10,"8,27","26,95432921","8,7","43,7","9,8","12,85","13,64","19,1706554","30,70187611","12,24316425","25,3589243","16,43556069"
11/03/2014 16:15,"8,27","26,93434824","8,71","43,7","9,84","12,82","13,66","19,21983615","30,71187021","12,25256039","25,39772908","16,47526012"
11/03/2014 16:20,"8,27","26,97431018","8,73","43,7","9,86","12,87","13,66","19,21983615","30,73185841","12,29954106","25,46563745","16,49510983"
11/03/2014 16:25,"8,26","26,94433873","8,74","43,72","9,86","12,89","13,65","19,2296723","30,72186431","12,3089372","25,46563745","16,50503468"
11/03/2014 16:30,"8,28","26,98430067","8,73","43,75","9,88","12,93","13,65","19,2886892","30,73185841","12,29954106","25,43653386","16,48518497"
11/03/2014 16:35,"8,28","26,94433873","8,72","43,76","9,9","12,93","13,68","19,27885305","30,71187021","12,31833333","25,38802789","16,4554104"
11/03/2014 16:40,"8,29","26,99429115","8,73","43,77","9,9","12,94","13,7","19,3083615","30,76184071","12,32772947","25,41713147","16,48518497"
11/03/2014 16:45,"8,29","26,99429115","8,76","43,81","9,88","12,95","13,7","19,21","30,75184661","12,31833333","25,34922311","16,49510983"
11/03/2014 16:50,"8,34","27,08420552","8,77","43,83","9,89",13,"13,79","19,32","30,86178171","12,31833333","25,3686255","16,57450867"
12/03/2014 10:00,"8,28","26,99429115","8,65","43,62","9,83","13,02","13,66","19,3","30,6419115","12,40289855","25,12609562","16,51495954"
12/03/2014 10:05,"8,28","27,03425309","8,63","43,7","9,83","13,08","13,7","19,17","30,6519056","12,39350242","25,24250996","16,56458382"
12/03/2014 10:10,"8,24","27,07421503","8,67","43,6","9,85","13,05","13,73","19,12","30,5219823","12,42169082","25,29101594","16,44548555"
12/03/2014 10:15,"8,25","27,08420552","8,68","43,63","9,87","13,05","13,71","19,14","30,5519646","12,4686715","25,46563745","16,46533526"
12/03/2014 10:20,"8,25","27,04424358","8,7","43,6","9,87","12,99","13,75","19,02","30,5419705","12,51565217","25,40743028","16,44548555"
12/03/2014 10:25,"8,25","27,03425309","8,69","43,45","9,85","12,99","13,74","19,07","30,5619587","12,44987923","25,3589243","16,52488439"
12/03/2014 10:30,"8,23","26,88439581","8,76","43,47","9,82","12,99","13,72","18,95","30,4320354","12,48746377","25,45593625","16,50503468"
12/03/2014 10:35,"8,24","27,05423406","8,86","43,55","9,85","13,01","13,88","18,99","30,4720118","12,43108696","25,39772908","16,50503468"
12/03/2014 10:40,"8,21","26,94433873","8,77","43,5","9,76",13,"13,84","18,97","30,3320944","12,43108696","25,37832669","16,4554104"
12/03/2014 10:45,"8,22","26,9643197","8,83","43,45","9,8","12,99","13,9","19,05","30,3520826","12,44987923","25,46563745","16,4554104"
12/03/2014 10:50,"8,22","26,91436727","8,8","43,41","9,78","12,99","13,89","19,1","30,3820649","12,50625604","25,59175299","16,44548555"
12/03/2014 10:55,"8,24","27,00428164","8,79","43,51","9,8",13,"13,92","19,07","30,4420295","12,54384058","25,72756972","16,48518497"
12/03/2014 11:00,"8,26","27,08420552","8,85","43,53","9,82",13,"13,98","19,06","30,5119882","12,58142512","25,68876494","16,5447341"
12/03/2014 11:05,"8,25","27,08420552","8,87","43,62","9,85",13,"14,02","19,03","30,4520236","12,60961353","25,70816733","16,51495954"
12/03/2014 11:10,"8,26","27,094196","8,84","43,7","9,84","13,01",14,"19,02","30,4720118","12,60021739","25,65966135","16,55465896"
12/03/2014 11:15,"8,23","27,04424358","8,79","43,62","9,8",13,"13,97","18,96","30,3720708","12,61900966","25,67906375","16,53480925"
12/03/2014 11:20,"8,25","27,07421503","8,8","43,61","9,8","13,04","13,99","18,93","30,4120472","12,59082126","25,62085657","16,55465896"
12/03/2014 11:25,"8,24","27,02426261","8,78","43,62","9,83","13,1","13,93","18,95","30,3720708","12,57202899","25,60145418","16,5447341"
12/03/2014 11:30,"8,23","27,03425309","8,76","43,61","9,83","13,1","13,93","19,03","30,3420885","12,55323671","25,64996016","16,52488439"
12/03/2014 11:35,"8,23","27,02426261","8,78","43,6","9,82","13,12","13,95",19,"30,3520826","12,54384058","25,66936255","16,50503468"
12/03/2014 11:40,"8,24","27,07421503","8,81","43,63","9,83","13,12","13,98","19,03","30,4020531","12,53444444","25,69846614","16,49510983"
12/03/2014 11:45,"8,25","27,094196","8,79","43,56","9,84","13,13","13,99","19,01","30,4120472","12,52504831","25,63055777","16,47526012"
12/03/2014 11:50,"8,24","27,12416746","8,8","43,56","9,84","13,13","13,99",19,"30,392059","12,53444444","25,67906375","16,43556069"
12/03/2014 11:55,"8,24","27,12416746","8,79","43,56","9,85","13,15","13,99","19,01","30,3820649","12,59082126","25,75667331","16,4554104"
12/03/2014 12:00,"8,24","27,094196","8,83","43,52","9,89","13,18","14,03","18,96","30,3620767","12,6284058","25,87308765","16,47526012"
